id,domain_intent,sentence
66700,$$TPEMRT#TPEMRTAtoB,捷運新店站到中山站的路線
66706,$$TPEMRT#TPEMRTAtoB,捷運景美到南港站要多久
66720,$$TPEMRT#TPEMRTAtoB,捷運象山站到大安站幾站
66732,$$TPEMRT#TPEMRTAtoB,新北市亞東站到台北市行天宮站時間多久
66751,$$TPEMRT#TPEMRTAtoB,於捷運從內湖站到台北車站要多少錢
66818,$$TPEMRT#TPEMRTAtoB,南港至府中站多少錢
66820,$$TPEMRT#TPEMRTAtoB,芝山捷運站到台北車站有多久
66846,$$TPEMRT#TPEMRTAtoB,請問我要從丹鳳站到台北車站要如何做
66849,$$TPEMRT#TPEMRTAtoB,請幫我規劃從小碧潭去亞東醫院站
66876,$$UserNeedInstructions#UserNeedInstructions,是在說什麼
66881,$$UserNeedInstructions#UserNeedInstructions,不曉得說什麼
66886,$$UserNeedInstructions#UserNeedInstructions,不知道要講什麼
66896,$$UserNeedInstructions#UserNeedInstructions,不知道要跟你說什麼
66897,$$UserNeedInstructions#UserNeedInstructions,你的使用說明
66900,$$UserNeedInstructions#UserNeedInstructions,你可以做什麼
66903,$$UserNeedInstructions#UserNeedInstructions,你在說什麼呀
66905,$$UserNeedInstructions#UserNeedInstructions,你在說什麼嗎
66912,$$UserNeedInstructions#UserNeedInstructions,你在講什麼
66913,$$UserNeedInstructions#UserNeedInstructions,你在講什麼話
66914,$$UserNeedInstructions#UserNeedInstructions,你如何使用
66917,$$UserNeedInstructions#UserNeedInstructions,你懂什麼
66921,$$UserNeedInstructions#UserNeedInstructions,你會什麼功能
66924,$$UserNeedInstructions#UserNeedInstructions,你有哪些功能
66925,$$UserNeedInstructions#UserNeedInstructions,你有什麼功能
66927,$$UserNeedInstructions#UserNeedInstructions,你能說什麼
66943,$$UserNeedInstructions#UserNeedInstructions,你說什麼呢
66958,$$UserNeedInstructions#UserNeedInstructions,你還會說什麼
66963,$$UserNeedInstructions#UserNeedInstructions,使用說明
66976,$$UserNeedInstructions#UserNeedInstructions,可是我不知道要說什麼
66998,$$UserNeedInstructions#UserNeedInstructions,忘記你有甚麼功能了
67005,$$UserNeedInstructions#UserNeedInstructions,您在說什麼
67016,$$UserNeedInstructions#UserNeedInstructions,我不知道要說什麼
67017,$$UserNeedInstructions#UserNeedInstructions,我不知道該說什麼
67026,$$UserNeedInstructions#UserNeedInstructions,我再問什麼你在說什麼
67030,$$UserNeedInstructions#UserNeedInstructions,我可以問什麼問題
67031,$$UserNeedInstructions#UserNeedInstructions,我可以說什麼
67033,$$UserNeedInstructions#UserNeedInstructions,我在說什麼你聽不懂
67036,$$UserNeedInstructions#UserNeedInstructions,我怎麼知道要說什麼啊
67045,$$UserNeedInstructions#UserNeedInstructions,我要講什麼話
67052,$$UserNeedInstructions#UserNeedInstructions,我還可以問什麼問題
67055,$$UserNeedInstructions#UserNeedInstructions,該說什麼
67059,$$UserNeedInstructions#UserNeedInstructions,有使用說明嗎
67061,$$UserNeedInstructions#UserNeedInstructions,有甚麼功能
67069,$$UserNeedInstructions#UserNeedInstructions,目前我可以問什麼的
67075,$$UserNeedInstructions#UserNeedInstructions,結果我要講什麼
67084,$$UserNeedInstructions#UserNeedInstructions,該說什麼嗎
67086,$$UserNeedInstructions#UserNeedInstructions,說什麼勒
67099,$$UserNeedInstructions#UserNeedInstructions,還可以問什麼
67105,$$UserNeedInstructions#UserNeedInstructions,那你會什麼
67106,$$UserNeedInstructions#UserNeedInstructions,那你會什麼啦
67107,$$UserNeedInstructions#UserNeedInstructions,那你要說什麼
67109,$$UserNeedInstructions#UserNeedInstructions,那你還會什麼
67126,$$UserSayNo#UserSayNo,不對不是嗎
67153,$$UserSayNo#UserSayNo,不是了
67181,$$UserSayNo#UserSayNo,不是啦
67188,$$UserSayNo#UserSayNo,不是嗎
67190,$$UserSayNo#UserSayNo,不是嗎終於
67218,$$UserSayNo#UserSayNo,不是很不對
67228,$$UserSayNo#UserSayNo,不是心理諮詢
67243,$$UserSayNo#UserSayNo,不是我沒意義
67269,$$UserSayNo#UserSayNo,不是比賽
67271,$$UserSayNo#UserSayNo,不是沒事做嗎
67276,$$UserSayNo#UserSayNo,不是為了
67284,$$UserSayNo#UserSayNo,不是真的吧
67311,$$UserSayNo#UserSayNo,不是複訊
67318,$$UserSayNo#UserSayNo,不是說不用了
67319,$$UserSayNo#UserSayNo,不是說要去囉
67336,$$UserSayNo#UserSayNo,不是辦法啊
67346,$$UserSayNo#UserSayNo,不是這個核心
67349,$$UserSayNo#UserSayNo,不是這樣是夢
67358,$$UserSayNo#UserSayNo,不是那個
67383,$$UserSayNo#UserSayNo,並不是
67394,$$UserSayNo#UserSayNo,什麼這不是
67417,$$UserSayNo#UserSayNo,你不是不能
67434,$$UserSayNo#UserSayNo,你當然不是
67451,$$UserSayNo#UserSayNo,呃那不是
67452,$$UserSayNo#UserSayNo,咖啡也不是
67465,$$UserSayNo#UserSayNo,地圖不對
67467,$$UserSayNo#UserSayNo,基隆市喔不是
67481,$$UserSayNo#UserSayNo,應該不是
67492,$$UserSayNo#UserSayNo,我不是唉唉唉
67500,$$UserSayNo#UserSayNo,我不是愛將
67505,$$UserSayNo#UserSayNo,我不是無情
67526,$$UserSayNo#UserSayNo,我不是說看到
67534,$$UserSayNo#UserSayNo,我不是開了
67536,$$UserSayNo#UserSayNo,我不是附近的
67541,$$UserSayNo#UserSayNo,我們可不是
67549,$$UserSayNo#UserSayNo,我說不對啦
67556,$$UserSayNo#UserSayNo,才不是勒
67559,$$UserSayNo#UserSayNo,文不對題
67566,$$UserSayNo#UserSayNo,明明不是耶
67586,$$UserSayNo#UserSayNo,現在不是
67608,$$UserSayNo#UserSayNo,聽著我不是
67616,$$UserSayNo#UserSayNo,說我不是什麼
67627,$$UserSayNo#UserSayNo,這不是嗎
67640,$$UserSayNo#UserSayNo,這都不是
67647,$$UserSayNo#UserSayNo,那不是值得
67656,$$UserSayNo#UserSayNo,那個不是我愛
67662,$$UserSayNo#UserSayNo,都不是太好
67666,$$UserSayNo#UserSayNo,阿不是
67669,$$UserSayNo#UserSayNo,阿不是要談呢
67670,$$UserSayNo#UserSayNo,阿不是這個
67677,$$Weather#LocalAirPollution,中和今天空氣如何
67679,$$Weather#LocalAirPollution,中和區的空氣品質
67681,$$Weather#LocalAirPollution,今天台中市大甲區空氣品質
67682,$$Weather#LocalAirPollution,今天台蘭的空氣好嗎
67683,$$Weather#LocalAirPollution,今天宜蘭的空氣品質好嗎
67684,$$Weather#LocalAirPollution,今天的空氣品質
67685,$$Weather#LocalAirPollution,今天的空氣好嗎
67686,$$Weather#LocalAirPollution,今天的空氣污染指數
67687,$$Weather#LocalAirPollution,今天空氣品質好嗎
67688,$$Weather#LocalAirPollution,今天空氣品質如何
67692,$$Weather#LocalAirPollution,十一月十一日空氣好嗎
67693,$$Weather#LocalAirPollution,台中市空氣品質
67694,$$Weather#LocalAirPollution,台中的空氣品質
67696,$$Weather#LocalAirPollution,台北市空氣品質
67697,$$Weather#LocalAirPollution,台北空氣品質
67698,$$Weather#LocalAirPollution,台南市二月十三日空氣好嗎
67699,$$Weather#LocalAirPollution,台南市北區空氣品質
67700,$$Weather#LocalAirPollution,台南市大灣空氣品質
67701,$$Weather#LocalAirPollution,台南市新化區空氣品質
67702,$$Weather#LocalAirPollution,台南市新化區空氣品質品質
67703,$$Weather#LocalAirPollution,台南市新化區空氣汙染指數
67704,$$Weather#LocalAirPollution,台南市永康區空氣品質
67705,$$Weather#LocalAirPollution,台南市白河區空氣品質
67706,$$Weather#LocalAirPollution,台南新化區空氣品質
67709,$$Weather#LocalAirPollution,員林天氣空氣品質
67710,$$Weather#LocalAirPollution,嘉義的空氣品質
67711,$$Weather#LocalAirPollution,嘉義空氣品質
67712,$$Weather#LocalAirPollution,基隆口湖空氣怎麼樣
67713,$$Weather#LocalAirPollution,大甲的空氣品質
67714,$$Weather#LocalAirPollution,大甲明天空氣汙染指數
67716,$$Weather#LocalAirPollution,台南市東區空氣品質
67717,$$Weather#LocalAirPollution,宜蘭的空氣好嗎
67718,$$Weather#LocalAirPollution,宜蘭空氣品質
67720,$$Weather#LocalAirPollution,屏東縣萬丹鄉的空氣品質
67721,$$Weather#LocalAirPollution,彰化的空氣品質
67724,$$Weather#LocalAirPollution,我想知道台中梧棲區的空氣品質
67725,$$Weather#LocalAirPollution,我要戴口罩出門嗎
67729,$$Weather#LocalAirPollution,斗六空氣品質
67730,$$Weather#LocalAirPollution,新北市三峽區空氣
67731,$$Weather#LocalAirPollution,新北市的空氣品質
67736,$$Weather#LocalAirPollution,明天空氣品質
67737,$$Weather#LocalAirPollution,明天空氣品質好嗎
67740,$$Weather#LocalAirPollution,明天空氣如何
67741,$$Weather#LocalAirPollution,明日空氣品質
67742,$$Weather#LocalAirPollution,明日空氣品質狀況
67743,$$Weather#LocalAirPollution,最近空氣品質怎麼樣
67744,$$Weather#LocalAirPollution,桃園的空氣品質如何
67745,$$Weather#LocalAirPollution,桃園空氣品質
67746,$$Weather#LocalAirPollution,澎湖空氣汙染
67747,$$Weather#LocalAirPollution,現在的空氣如何
67748,$$Weather#LocalAirPollution,現在的空氣品質
67749,$$Weather#LocalAirPollution,現在的空氣品質怎麼樣
67751,$$Weather#LocalAirPollution,現在空氣
67752,$$Weather#LocalAirPollution,現在空氣品質
67753,$$Weather#LocalAirPollution,現在空氣品質好嗎
67754,$$Weather#LocalAirPollution,現在空氣好嗎
67755,$$Weather#LocalAirPollution,現在空氣怎麼樣
67762,$$Weather#LocalAirPollution,空氣品質
67767,$$Weather#LocalAirPollution,空氣品質好嗎
67768,$$Weather#LocalAirPollution,空氣品質如何
67770,$$Weather#LocalAirPollution,空氣品質新竹縣
67774,$$Weather#LocalAirPollution,空氣好嗎
67776,$$Weather#LocalAirPollution,空氣如何
67777,$$Weather#LocalAirPollution,空氣汙染
67778,$$Weather#LocalAirPollution,空氣汙染指數
67780,$$Weather#LocalAirPollution,空氣狀況
67782,$$Weather#LocalAirPollution,空氣質素好嗎
67784,$$Weather#LocalAirPollution,苗栗的空氣狀況
67785,$$Weather#LocalAirPollution,苗栗空氣品質
67786,$$Weather#LocalAirPollution,萬里的空氣品質
67787,$$Weather#LocalAirPollution,那今天的空氣品質好嗎
67788,$$Weather#LocalAirPollution,那空氣品質好嗎
67790,$$Weather#LocalAirPollution,高雄市空氣品質
67791,$$Weather#LocalAirPollution,高雄空氣品質
67961,$$Weather#LocalWeather,今天明天天氣好嗎
68017,$$Weather#LocalWeather,新莊區明天溫度
68140,$$Weather#LocalWeather,一週的天氣
68824,$$Weather#LocalWeather,二月九號士林的天氣如何
69034,$$Weather#LocalWeather,今天中壢的天氣如何
69198,$$Weather#LocalWeather,今天天氣如何
69460,$$Weather#LocalWeather,今天晚上天氣如何
69636,$$Weather#LocalWeather,今天的天氣彰化
70148,$$Weather#LocalWeather,下禮拜二早上天氣如何
70731,$$Weather#LocalWeather,現在臨江街夜市的天氣
70806,$$Weather#LocalWeather,前天台北天氣
71006,$$Weather#LocalWeather,十月二十六日天氣如何
71118,$$Weather#LocalWeather,南投星期五會不會下雨
71577,$$Weather#LocalWeather,台中市現在氣溫幾度
71656,$$Weather#LocalWeather,台中本週的天氣如何
71999,$$Weather#LocalWeather,台北市星期三天氣
72206,$$Weather#LocalWeather,台北都會下雨嗎
72364,$$Weather#LocalWeather,台南市天氣
72473,$$Weather#LocalWeather,台南明天天氣
72610,$$Weather#LocalWeather,台東市氣溫幾度
72787,$$Weather#LocalWeather,今天沙鹿區天氣預報
73086,$$Weather#LocalWeather,嘉義的天氣明天的
73106,$$Weather#LocalWeather,嘉義縣新港鄉的天氣
73411,$$Weather#LocalWeather,基隆市天氣狀況如何
74071,$$Weather#LocalWeather,天氣狀況台南市
74113,$$Weather#LocalWeather,天氣現在怎麼樣
74924,$$Weather#LocalWeather,岡山會下雨嗎
75406,$$Weather#LocalWeather,花蓮市天氣
76097,$$Weather#LocalWeather,新北下禮拜天氣
76167,$$Weather#LocalWeather,新北市天氣資訊
76255,$$Weather#LocalWeather,新北市的天氣怎麼樣
76346,$$Weather#LocalWeather,新竹內灣星期六的天氣
76828,$$Weather#LocalWeather,明天一日麻豆區的氣象
76890,$$Weather#LocalWeather,明天中壢天氣如何
76969,$$Weather#LocalWeather,明天馬太鞍的天氣資訊
77056,$$Weather#LocalWeather,明天台中的天氣
77169,$$Weather#LocalWeather,明天員林電影城會下雨嗎
77346,$$Weather#LocalWeather,明天天氣如何新竹
77633,$$Weather#LocalWeather,明天新北市天氣如何
77673,$$Weather#LocalWeather,明天新竹早上會下雨嗎
77796,$$Weather#LocalWeather,明天會下雪了嗎
78337,$$Weather#LocalWeather,明天高雄的天氣會是如何
78779,$$Weather#LocalWeather,會不會很冷很冷很冷啊台北
78992,$$Weather#LocalWeather,林口明天天氣
79057,$$Weather#LocalWeather,查詢天氣
79194,$$Weather#LocalWeather,桃園市八德區一週天氣
79410,$$Weather#LocalWeather,楊梅天氣
80097,$$Weather#LocalWeather,現在氣溫多少度
80220,$$Weather#LocalWeather,田中在下雨嗎
80418,$$Weather#LocalWeather,看彰化今天天氣如何
80914,$$Weather#LocalWeather,花蓮縣吉安鄉天氣狀況
80956,$$Weather#LocalWeather,苗栗天氣狀況如何
81259,$$Weather#LocalWeather,請問一下明天的天氣是
81260,$$Weather#LocalWeather,請問一下明天竹南會下雨嗎
81290,$$Weather#LocalWeather,請問二月六號楊梅的天氣會下雨嗎
81985,$$Weather#LocalWeather,通霄站天氣
82364,$$Weather#LocalWeather,那明天高雄的天氣怎麼樣
82575,$$Weather#LocalWeather,關渡氣溫
83422,$$Weather#SpotAirPollution,南投溪頭神木森林區明天空氣如何
83423,$$Weather#SpotAirPollution,阿里山要不要戴口罩
83427,$$Weather#SpotWeather,我要合歡山五月二十號的天氣
83431,$$Weather#SpotWeather,下午日月潭氣象
83435,$$Weather#SpotWeather,五月六日梨山的天氣如何
83441,$$Weather#SpotWeather,今天早上武陵天氣如何
83442,$$Weather#SpotWeather,今天溪頭的天氣
83446,$$Weather#SpotWeather,今天陽明山竹子湖會下雨嗎
83447,$$Weather#SpotWeather,今年阿里山會很冷嗎
83457,$$Weather#SpotWeather,待在陽明山會不會下雨
83460,$$Weather#SpotWeather,查詢墾丁天氣
83466,$$Weather#SpotWeather,到梨山會不會下雪
83468,$$Weather#SpotWeather,十一月十三號武陵農場天氣
83474,$$Weather#SpotWeather,南投溪頭明天的天氣
83476,$$Weather#SpotWeather,南投縣日月潭的天氣
83479,$$Weather#SpotWeather,合歡山現在溫度
83481,$$Weather#SpotWeather,台中市太平山會下雨嗎
83483,$$Weather#SpotWeather,台中港天氣
83486,$$Weather#SpotWeather,台北到太平山現在下雨嗎
83489,$$Weather#SpotWeather,台北東北角明天會不會下雨啊
83494,$$Weather#SpotWeather,台灣合歡山天氣
83498,$$Weather#SpotWeather,合歡山上面有下雪嗎
83503,$$Weather#SpotWeather,合歡山五月二十號的天氣
83506,$$Weather#SpotWeather,合歡山今天天氣
83509,$$Weather#SpotWeather,合歡山有下雪嗎
83513,$$Weather#SpotWeather,合歡山天氣如何
83521,$$Weather#SpotWeather,合歡山昨天有下雪嗎
83525,$$Weather#SpotWeather,合歡山有沒有下雪
83528,$$Weather#SpotWeather,合歡山氣象
83542,$$Weather#SpotWeather,合歡山目前的天氣
83555,$$Weather#SpotWeather,墾丁今天的天氣如何
83557,$$Weather#SpotWeather,墾丁天氣
83559,$$Weather#SpotWeather,墾丁天氣如何嗎
83561,$$Weather#SpotWeather,墾丁天氣查詢
83567,$$Weather#SpotWeather,墾丁明天的天氣
83570,$$Weather#SpotWeather,墾丁目前的天氣
83574,$$Weather#SpotWeather,大雪山會下雨嗎
83576,$$Weather#SpotWeather,大雪山的溫度
83577,$$Weather#SpotWeather,天氣資訊桃園縣拉拉山
83580,$$Weather#SpotWeather,太平山有沒有下雪
83586,$$Weather#SpotWeather,太平山的天氣
83604,$$Weather#SpotWeather,宜蘭縣太平山天氣預報
83609,$$Weather#SpotWeather,幫我查陽明山的氣溫
83610,$$Weather#SpotWeather,十一月二日星期日谷關的天氣
83612,$$Weather#SpotWeather,後天合歡山的氣溫
83614,$$Weather#SpotWeather,恆春墾丁會下雨嗎
83621,$$Weather#SpotWeather,陽明山今天又下雨嗎
83626,$$Weather#SpotWeather,拉拉山今天又下雪嗎
83627,$$Weather#SpotWeather,拉拉山今天的天氣
83633,$$Weather#SpotWeather,拉拉山會不會下雪
83645,$$Weather#SpotWeather,陽明山冷水坑現在氣溫
83656,$$Weather#SpotWeather,日月潭天氣怎麼樣
83663,$$Weather#SpotWeather,日月潭氣象
83667,$$Weather#SpotWeather,日月潭的氣溫
83677,$$Weather#SpotWeather,明天宜蘭太平山天氣如何
83686,$$Weather#SpotWeather,明天阿里山的天氣
83691,$$Weather#SpotWeather,明天陽明山的天氣是幾度
83694,$$Weather#SpotWeather,星期五在基隆港會不會下雨嗎
83706,$$Weather#SpotWeather,東眼山禮拜六天氣
83716,$$Weather#SpotWeather,梨山的天氣
83727,$$Weather#SpotWeather,武陵農場今天會不會冷
83736,$$Weather#SpotWeather,武陵農場晚上天氣
83742,$$Weather#SpotWeather,武陵農場禮拜六的天氣
83746,$$Weather#SpotWeather,清境農場天氣
83748,$$Weather#SpotWeather,清境農場氣候如何
83751,$$Weather#SpotWeather,清境農場的天氣
83757,$$Weather#SpotWeather,溪頭明天的天氣
83758,$$Weather#SpotWeather,溪頭有沒有下雨
83761,$$Weather#SpotWeather,溪頭現在溫度幾度
83767,$$Weather#SpotWeather,玉山下雪了
83779,$$Weather#SpotWeather,玉山的天氣
83791,$$Weather#SpotWeather,花蓮縣玉山現在氣溫
83793,$$Weather#SpotWeather,請問一下墾丁天氣如何
83798,$$Weather#SpotWeather,陽明山天氣
83804,$$Weather#SpotWeather,阿里山下午的天氣如何
83808,$$Weather#SpotWeather,阿里山天氣
83818,$$Weather#SpotWeather,阿里山會不會下雨啊
83820,$$Weather#SpotWeather,阿里山溫度
83821,$$Weather#SpotWeather,阿里山現在溫度
83824,$$Weather#SpotWeather,阿里山的天氣
83825,$$Weather#SpotWeather,阿里山的天氣如何
83852,$$Weather#SpotWeather,陽明山溫度
83854,$$Weather#SpotWeather,陽明山現在有下雨嗎
83855,$$Weather#SpotWeather,陽明山現在氣溫
83864,$$Weather#TaiwanRegionWeather,四號中部的天氣
83865,$$Weather#TaiwanRegionWeather,南部天氣資訊
83866,$$Weather#TaiwanRegionWeather,中部天氣
83867,$$Weather#TaiwanRegionWeather,中部會不會下雨
83868,$$Weather#TaiwanRegionWeather,中部的天氣
83872,$$Weather#TaiwanRegionWeather,今天中部天氣如何
83873,$$Weather#TaiwanRegionWeather,今天的中部天氣
83875,$$Weather#TaiwanRegionWeather,明天北部天氣預報
83876,$$Weather#TaiwanRegionWeather,北北基明天早上會不會下雨阿
83877,$$Weather#TaiwanRegionWeather,北部哪裡沒下雨
83878,$$Weather#TaiwanRegionWeather,北部天氣
83879,$$Weather#TaiwanRegionWeather,北部天氣今天
83880,$$Weather#TaiwanRegionWeather,北部天氣好嗎
83881,$$Weather#TaiwanRegionWeather,北部天氣如何
83883,$$Weather#TaiwanRegionWeather,北部會下雨嗎
83884,$$Weather#TaiwanRegionWeather,北部氣溫
83886,$$Weather#TaiwanRegionWeather,北部的天氣
83887,$$Weather#TaiwanRegionWeather,北部的天氣是如何啊
83888,$$Weather#TaiwanRegionWeather,南台灣天氣
83889,$$Weather#TaiwanRegionWeather,南台灣天氣預報
83892,$$Weather#TaiwanRegionWeather,南部一周天氣
83893,$$Weather#TaiwanRegionWeather,南部今天天氣
83894,$$Weather#TaiwanRegionWeather,南部天氣
83895,$$Weather#TaiwanRegionWeather,南部天氣如何
83896,$$Weather#TaiwanRegionWeather,南部會下雨嗎
83897,$$Weather#TaiwanRegionWeather,南部未來一週天氣
83898,$$Weather#TaiwanRegionWeather,南部未來一週的天氣
83899,$$Weather#TaiwanRegionWeather,南部的天氣
83906,$$Weather#TaiwanRegionWeather,明日北部天氣預報
83908,$$Weather#TaiwanRegionWeather,台灣南部會不會有濃霧
83914,$$Weather#TaiwanRegionWeather,搜尋南部的天氣
83915,$$Weather#TaiwanRegionWeather,明天北部天氣
83916,$$Weather#TaiwanRegionWeather,明天中部天氣
83917,$$Weather#TaiwanRegionWeather,明天中部的天氣
83918,$$Weather#TaiwanRegionWeather,明天北部地區的氣候狀況
83919,$$Weather#TaiwanRegionWeather,明天南部天氣
83920,$$Weather#TaiwanRegionWeather,明天去南部要不要帶雨傘
83921,$$Weather#TaiwanRegionWeather,明日北部天氣
83923,$$Weather#TaiwanRegionWeather,北部氣溫幾度
83924,$$Weather#TaiwanRegionWeather,未來一周南部的天氣
83925,$$Weather#TaiwanRegionWeather,未來一週南部天氣
83927,$$Weather#TaiwanRegionWeather,花東的天氣
83928,$$Weather#TaiwanRegionWeather,請告訴我南部天氣
83929,$$Weather#TaiwanRegionWeather,請問現在中部天氣如何
83932,$$Weather#WorldWeather,澳門現在溫度
83941,$$Weather#WorldWeather,上海氣候
83943,$$Weather#WorldWeather,上海的天氣
83944,$$Weather#WorldWeather,上海的溫度現在多少
83952,$$Weather#WorldWeather,中國廣東天氣
83954,$$Weather#WorldWeather,中國貴州天氣
83964,$$Weather#WorldWeather,今天天津天氣好嗎
83977,$$Weather#WorldWeather,義大利哪天會下雨
83980,$$Weather#WorldWeather,西雅圖天氣
83992,$$Weather#WorldWeather,韓國天氣
83993,$$Weather#WorldWeather,外木山明天的天氣
83995,$$Weather#WorldWeather,加拿大多倫多天氣
84015,$$Weather#WorldWeather,北海道的天氣
84016,$$Weather#WorldWeather,十一月十六號台州的天氣
84022,$$Weather#WorldWeather,印度天氣狀況
84032,$$Weather#WorldWeather,日本大阪天氣
84045,$$Weather#WorldWeather,巴黎天氣概況
84049,$$Weather#WorldWeather,東京的溫度
84053,$$Weather#WorldWeather,上海天氣
84060,$$Weather#WorldWeather,埃及天氣
84070,$$Weather#WorldWeather,大陸北京天氣
84084,$$Weather#WorldWeather,韓國的天氣
84093,$$Weather#WorldWeather,峇里島天氣
84096,$$Weather#WorldWeather,布拉格的天氣
84097,$$Weather#WorldWeather,希臘屏的氣溫
84104,$$Weather#WorldWeather,廈門的天氣
84105,$$Weather#WorldWeather,廣東深圳天氣
84106,$$Weather#WorldWeather,廣東省天氣
84109,$$Weather#WorldWeather,張家界氣象
84112,$$Weather#WorldWeather,德國慕尼黑一周天氣預報
84122,$$Weather#WorldWeather,我想知道美國的天氣
84124,$$Weather#WorldWeather,我想要知道韓國的天氣
84127,$$Weather#WorldWeather,所以那你要幫我查到紐約的天氣
84130,$$Weather#WorldWeather,捷克天氣
84136,$$Weather#WorldWeather,日本的天氣
84165,$$Weather#WorldWeather,日本仙台天氣
84167,$$Weather#WorldWeather,日本北海道氣溫
84168,$$Weather#WorldWeather,日本北海道的氣溫
84182,$$Weather#WorldWeather,日本天氣
84187,$$Weather#WorldWeather,日本會下雨下雪嗎
84195,$$Weather#WorldWeather,日本東京天氣狀況
84196,$$Weather#WorldWeather,日本東京幾度
84199,$$Weather#WorldWeather,日本東京的天氣
84203,$$Weather#WorldWeather,日本氣象
84206,$$Weather#WorldWeather,日本現在天氣
84219,$$Weather#WorldWeather,日本輕井澤現在溫度
84224,$$Weather#WorldWeather,昆明天氣狀況
84236,$$Weather#WorldWeather,明天洛杉磯的氣象
84237,$$Weather#WorldWeather,明天紐約的天氣是什麽
84241,$$Weather#WorldWeather,明天香港下雨機率
84251,$$Weather#WorldWeather,晚上赫爾辛基天氣是
84261,$$Weather#WorldWeather,東京今天天氣
84269,$$Weather#WorldWeather,東京溫度
84276,$$Weather#WorldWeather,查詢及日本札幌的天氣
84283,$$Weather#WorldWeather,桂林天氣
84285,$$Weather#WorldWeather,正在上海的天氣怎樣
84288,$$Weather#WorldWeather,沖繩的天氣資訊
84294,$$Weather#WorldWeather,泰國會下雨嗎
84303,$$Weather#WorldWeather,洛陽天氣幾度
84310,$$Weather#WorldWeather,湖南氣候
84314,$$Weather#WorldWeather,溫哥華天氣
84316,$$Weather#WorldWeather,溫哥華現在天氣
84328,$$Weather#WorldWeather,瀋陽天氣
84334,$$Weather#WorldWeather,巴黎的天氣
84338,$$Weather#WorldWeather,珠海市的天氣
84342,$$Weather#WorldWeather,現在韓國溫度如何
84346,$$Weather#WorldWeather,福州天氣
84349,$$Weather#WorldWeather,石垣島會下雨嗎
84365,$$Weather#WorldWeather,美國天氣好嗎
84374,$$Weather#WorldWeather,美國有下雨嗎
84392,$$Weather#WorldWeather,倫敦氣候
84399,$$Weather#WorldWeather,英國的天氣
84404,$$Weather#WorldWeather,蘇州的天氣很冷嗎
84413,$$Weather#WorldWeather,請問明天北京天氣如何
84414,$$Weather#WorldWeather,請問明天日本天氣如何
84415,$$Weather#WorldWeather,請問明天日本札幌的天氣
84423,$$Weather#WorldWeather,貴陽會不會冷呢
84429,$$Weather#WorldWeather,越南會不會下雨
84438,$$Weather#WorldWeather,那霸天氣
84446,$$Weather#WorldWeather,雪梨的天氣如何
84451,$$Weather#WorldWeather,韓國會下雪嗎
84458,$$Weather#WorldWeather,韓國釜山現在溫度
84463,$$Weather#WorldWeather,首爾氣溫
84480,$$Weather#WorldWeather,馬尼拉溫度
84483,$$Weather#WorldWeather,黃山的天氣
